time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-10 13:03:01.848108+00:00,30.07,40.0,40.0,10677.894061849833,20.21169279221587,-126.28136024998167,39,2
2012-03-10 13:04:01.848108+00:00,30.07,40.0,40.0,10677.894061849833,20.21169279221587,-126.28136024998167,39,3
2012-03-10 13:05:01.848108+00:00,30.07,40.0,40.0,10788.517164587469,20.22918840485422,-126.24636902470498,38,3
2012-03-10 13:06:01.848108+00:00,30.07,40.0,40.0,10899.1402673251,20.24668401749257,-126.21137779942828,37,2
2012-03-10 13:07:01.848108+00:00,29.97,40.0,40.0,11364.076716378097,20.24668401749257,-126.21137779942828,35,2
2012-03-10 13:08:01.848108+00:00,29.97,40.0,40.0,11020.985389113965,20.191749999094544,-126.32124583622434,32,3
2012-03-10 13:09:01.848108+00:00,0.02,0.03,0.03,9517.916602044052,20.05572315971786,-126.59329951497767,29,1
2012-03-10 13:10:01.848108+00:00,29.36,40.0,40.0,7889.612430641248,19.94548864152728,-126.81376855135886,27,2
2012-03-10 13:11:01.848108+00:00,3.8,8.47,12.95,5382.52585712003,19.55068077754388,-127.60338427932564,24,1
2012-03-10 13:12:01.848108+00:00,3.73,8.31,12.71,5010.281203436292,18.935578766007445,-128.8335883023985,22,1
2012-03-10 13:30:01.848108+00:00,9.94,21.24,32.27,1815.7938421973963,14.716223417528536,-137.27229899935634,9,1
2012-03-10 13:31:01.848108+00:00,9.84,21.05,31.97,1533.5073454569144,14.706219712987044,-137.29230640843932,10,1
2012-03-10 13:33:01.848108+00:00,9.81,20.99,31.88,1533.5073454569144,14.706219712987044,-137.29230640843932,10,1
2012-03-10 13:34:01.848108+00:00,9.96,21.28,32.32,1620.8904358613927,14.69621600844555,-137.3123138175223,11,2
2012-03-10 13:35:01.848108+00:00,9.96,21.28,32.32,1620.8904358613927,14.69621600844555,-137.3123138175223,11,1
2012-03-10 13:36:01.848108+00:00,9.96,21.28,32.32,1620.8904358613927,14.69621600844555,-137.3123138175223,11,1
2012-03-10 13:37:01.848108+00:00,9.8,20.95,31.83,1667.4295893305068,14.706219712987044,-137.29230640843932,12,2
2012-03-10 13:40:01.848108+00:00,10.28,21.93,33.3,1713.968742799621,14.716223417528536,-137.27229899935634,15,1
2012-03-10 13:44:01.848108+00:00,10.12,21.6,32.81,1713.968742799621,15.36314270168188,-135.97846043104963,13,1
2012-03-10 13:47:01.848108+00:00,24.51,40.0,40.0,1620.8904358613927,14.69621600844555,-137.3123138175223,9,3
2012-03-10 13:49:01.848108+00:00,28.07,40.0,40.0,1713.968742799621,15.36314270168188,-135.97846043104963,7,2
2012-03-10 14:04:01.848108+00:00,13.71,28.8,40.0,1195.5891945514943,14.042642456045655,-138.6194609223221,3,1
2012-03-10 14:25:01.848108+00:00,0.0,0.0,0.0,1254.523405171481,14.151231138879464,-138.40228355665448,4,3
2012-03-10 14:26:01.848108+00:00,0.0,0.0,0.0,1254.523405171481,14.151231138879464,-138.40228355665448,4,1
2012-03-11 07:05:01.848425+00:00,9.04,19.42,29.52,2781.3724032201794,13.824020129063356,-141.55679199046742,3,1
2012-03-11 07:09:01.848425+00:00,8.85,19.04,28.95,3281.005849913887,14.052699532432218,-141.09943318372973,3,1
2012-03-11 07:15:01.848425+00:00,8.67,18.66,28.38,3736.012252757847,14.361188222085907,-140.48245580442233,4,1
2012-03-11 07:21:01.848425+00:00,8.16,17.63,26.83,5581.320589707321,15.125874265860508,-138.95308371687315,3,1
2012-03-11 07:27:01.848425+00:00,7.39,16.05,24.44,5886.230488822632,15.31900094936806,-138.56683034985804,3,1
2012-03-11 07:34:01.848425+00:00,6.93,15.09,22.98,7214.331103919043,15.715532694106724,-137.7737668603807,4,1
2012-03-11 07:39:01.848425+00:00,6.76,14.74,22.46,7457.661298927771,15.778197320251348,-137.64843760809146,4,1
2012-03-11 07:43:01.848425+00:00,6.76,14.74,22.46,7457.661298927771,15.778197320251348,-137.64843760809146,4,1
2012-03-11 07:49:01.848425+00:00,6.58,14.37,21.89,7420.46255621041,15.800556788665084,-137.60371867126398,5,1
2012-03-11 07:53:01.848425+00:00,6.42,14.02,21.37,7667.786628092592,15.893508931572054,-137.41781438545004,4,1
2012-03-11 07:58:01.848425+00:00,6.34,13.86,21.13,7667.786628092592,15.893508931572054,-137.41781438545004,4,1
2012-03-11 08:03:01.848425+00:00,5.75,12.62,19.25,7542.117201823819,15.91335412694429,-137.37812399470556,4,1
2012-03-11 08:12:01.848425+00:00,5.22,11.51,17.56,6646.294503789648,16.026151465223496,-137.15252931814717,3,1
2012-03-11 08:18:01.848425+00:00,4.77,10.56,16.12,4244.011042816726,15.414149944386866,-138.37653235982043,4,1
2012-03-11 08:23:01.848425+00:00,4.46,9.89,15.1,3208.7238440930305,14.802148423550236,-139.6005354014937,3,1
2012-03-11 08:27:01.848425+00:00,4.48,9.92,15.16,2399.9132104242735,14.714068485683038,-139.7766952772281,4,1
2012-03-11 09:02:01.848425+00:00,3.93,8.74,13.36,1775.5143801489955,13.913725165263363,-141.3773819180674,3,1
2012-03-11 09:07:01.848425+00:00,4.28,9.49,14.5,1775.5143801489955,13.913725165263363,-141.3773819180674,5,1
2012-03-11 09:13:01.848425+00:00,5.01,11.07,16.9,2188.086516821202,14.449225898051392,-140.30638045249137,4,1
2012-03-11 09:17:01.848425+00:00,5.01,11.07,16.9,2188.086516821202,14.449225898051392,-140.30638045249137,4,1
2012-03-11 09:22:01.848425+00:00,5.08,11.2,17.1,3938.800575595492,15.375029205969415,-138.4547738366553,4,1
2012-03-11 09:27:01.848425+00:00,5.16,11.37,17.36,6100.73856111635,15.579277810235226,-138.04627662812368,4,1
2012-03-11 09:33:01.848425+00:00,5.7,12.52,19.1,6287.824100236157,15.579277810235226,-138.04627662812368,4,1
2012-03-11 09:37:01.848425+00:00,6.08,13.33,20.32,6517.330893018117,15.584942160395531,-138.03494792780307,5,1
2012-03-11 09:41:01.848425+00:00,6.19,13.55,20.65,6768.134987953281,15.653908554242962,-137.89701514010824,4,1
2012-03-11 09:46:01.848425+00:00,6.52,14.24,21.7,6768.134987953281,15.63521437797509,-137.93440349264398,4,1
2012-03-11 09:51:01.848425+00:00,6.55,14.3,21.8,7018.939082888445,15.734203648411002,-137.73642495177214,3,1
2012-03-11 10:09:01.848425+00:00,9.81,20.99,31.88,1476.1787341683553,12.909457868160416,-143.3859165122733,3,1
2012-03-11 15:00:01.848742+00:00,9.78,20.92,31.78,1857.691657204853,13.027777120902604,-144.5673766671396,3,1
2012-03-11 15:06:01.848742+00:00,10.74,22.86,34.7,1857.691657204853,13.027777120902604,-144.5673766671396,5,1
2012-03-11 15:09:01.848742+00:00,10.74,22.86,34.7,1857.691657204853,13.027777120902604,-144.5673766671396,5,1
2012-03-11 15:14:01.848742+00:00,10.67,22.72,34.49,1836.1195394843392,12.802938043452563,-145.01705482203965,5,1
2012-03-11 15:16:01.848742+00:00,10.54,22.46,34.09,1846.905598344596,12.915357582177585,-144.7922157445896,6,1
2012-03-11 15:19:01.848742+00:00,10.25,21.86,33.2,2193.597286763214,13.30251455477893,-144.01790179938695,5,1
2012-03-11 15:24:01.848742+00:00,10.05,21.47,32.61,2278.4033266450633,13.315193967834391,-143.99254297327602,4,1
2012-03-11 15:29:01.848742+00:00,9.83,21.02,31.93,2466.872873950064,13.362608319419518,-143.89771427010578,4,1
2012-03-11 15:34:01.848742+00:00,3.14,7.02,10.73,2889.0168624277244,13.59064898229796,-143.4416329443489,4,1
2012-03-11 15:40:01.848742+00:00,4.12,9.16,13.99,4980.175696691162,14.805721117001417,-141.01148867494197,3,1
2012-03-11 15:47:01.848742+00:00,4.89,10.8,16.48,6607.759094244492,15.386378934202089,-139.85017304054062,3,1
2012-03-11 15:55:01.848742+00:00,7.92,17.14,26.07,6635.829371981716,15.498598620864769,-139.6257336672153,4,1
2012-03-11 16:00:01.848742+00:00,6.94,15.12,23.03,6282.117544220319,15.367418080532351,-139.8880947478801,4,1
2012-03-11 16:04:01.848742+00:00,6.94,15.12,23.03,6282.117544220319,15.367418080532351,-139.8880947478801,4,1
2012-03-11 16:10:01.848742+00:00,6.55,14.3,21.8,4330.346815733982,14.474122946128835,-141.6746850166871,5,1
2012-03-11 16:15:01.848742+00:00,6.36,13.9,21.18,2404.882476907839,13.69691884707632,-143.22909321479216,5,1
2012-03-11 16:18:01.848742+00:00,6.33,13.83,21.08,2404.882476907839,13.69691884707632,-143.22909321479216,5,1
2012-03-11 16:20:01.848742+00:00,6.08,13.33,20.32,2231.6916515889343,13.409200911797251,-143.80452908535028,4,1
2012-03-11 16:25:01.848742+00:00,6.19,13.55,20.65,2231.6916515889343,13.409200911797251,-143.80452908535028,4,1
2012-03-11 16:42:01.848742+00:00,4.84,10.69,16.33,5949.570382057134,15.536175672511725,-139.55057956392136,4,1
2012-03-11 16:47:01.848742+00:00,4.63,10.24,15.64,6609.44032771749,15.594535981772315,-139.43385894540015,4,1
2012-03-11 16:51:01.848742+00:00,4.63,10.24,15.64,6609.44032771749,15.594535981772315,-139.43385894540015,4,1
2012-03-11 16:56:01.848742+00:00,4.46,9.89,15.1,7239.2960951401155,15.550943930560669,-139.52104304782347,4,1
2012-03-11 17:02:01.848742+00:00,4.19,9.31,14.22,7286.6491543749,15.548995923470669,-139.52493906200348,3,1
2012-03-11 17:07:01.848742+00:00,4.48,9.92,15.16,6604.854341930153,15.2444223508198,-140.1340862073052,4,1
2012-03-11 17:12:01.848742+00:00,4.36,9.67,14.77,6151.980071149581,15.045398017876108,-140.53213487319258,3,1
2012-03-11 17:17:01.848742+00:00,4.39,9.74,14.88,6151.980071149581,15.05825859037259,-140.50641372819962,3,1
2012-03-11 17:23:01.848742+00:00,3.86,8.59,13.13,5258.895641905056,15.05825859037259,-140.50641372819962,3,1
2012-03-11 17:27:01.848742+00:00,4.07,9.05,13.82,4137.916171893427,14.377057122005262,-141.8688166649343,3,1
2012-03-11 17:33:01.848742+00:00,4.31,9.56,14.61,3879.0388831712344,14.327201486651456,-141.96852793564187,3,1
2012-03-11 17:38:01.848742+00:00,4.44,9.85,15.05,3355.5362938987523,14.242800711160996,-142.1373294866228,3,1
2012-03-11 18:02:01.848742+00:00,5.5,12.1,18.46,2033.257068464441,13.639953484403067,-143.34302394013866,3,1
2012-03-11 18:11:01.848742+00:00,5.58,12.26,18.71,3174.6343397559253,14.095024353955512,-142.43288220103378,3,1
2012-03-11 18:38:01.848742+00:00,7.54,16.36,24.9,7721.342041389348,15.768234713309903,-139.08646148232498,3,1
2012-03-11 18:43:01.848742+00:00,7.85,16.98,25.84,7721.342041389348,15.768234713309903,-139.08646148232498,3,1
2012-03-11 18:50:01.848742+00:00,8.26,17.82,27.11,5293.0328587107715,15.079062578659055,-140.46480575162667,3,1
2012-03-11 18:57:01.848742+00:00,8.73,18.79,28.57,4617.231527640052,14.635282077029329,-141.35236675488616,3,1
2012-03-12 15:37:01.849376+00:00,15.01,31.4,40.0,2251.2372614855503,17.18192740405868,-131.99399734806508,3,1
2012-03-12 15:38:01.849376+00:00,15.01,31.4,40.0,2251.2372614855503,17.18192740405868,-131.99399734806508,3,1
2012-03-12 15:39:01.849376+00:00,15.01,31.4,40.0,2251.2372614855503,17.18192740405868,-131.99399734806508,3,1
2012-03-12 19:03:01.849376+00:00,1.83,4.13,6.32,4629.063198686537,14.27741183511013,-137.8030284859622,3,1
