duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,max_amp
0.5,,2019-08-14T12:55:57.050000Z,962.977819022,4814.88909511,1565787356.85,2019-08-14T12:55:56.850000Z,,2019-08-14T12:55:56.550000Z,,,17.044572194,17.0416796832,17.819144526,,,,350,-157.220849017
0.8,,2019-08-14T12:56:20.450000Z,15640.7300217,78203.6501084,1565787380.05,2019-08-14T12:56:20.050000Z,,2019-08-14T12:56:19.650000Z,,,21.6010829741,21.7048203801,21.8496988241,,,,350,-153.369437621
0.6,,2019-08-14T12:56:38.900000Z,3299.62235723,16498.1117861,1565787398.65,2019-08-14T12:56:38.650000Z,,2019-08-14T12:56:38.300000Z,,,17.5301389055,17.5881102422,18.1036000004,,,,350,-155.238452651
1.0,,2019-08-14T12:57:01.300000Z,3781.02617085,18905.1308542,1565787420.75,2019-08-14T12:57:00.750000Z,,2019-08-14T12:57:00.300000Z,,,21.7766797111,21.8069158489,21.8069158489,,,,350,-157.572083553
0.6,,2019-08-14T12:57:24.100000Z,172.992760271,864.963801354,1565787443.85,2019-08-14T12:57:23.850000Z,,2019-08-14T12:57:23.500000Z,,,17.4961032275,17.6082376365,18.0297540414,,,,350,-160.645728413
0.85,,2019-08-14T12:57:46.150000Z,3793.02925691,18965.1462846,1565787465.7,2019-08-14T12:57:45.700000Z,,2019-08-14T12:57:45.300000Z,,,21.5507198367,21.6219737939,21.6545205767,,,,350,-156.575690983
0.75,,2019-08-14T12:59:04.400000Z,1304.62049179,6523.10245894,1565787544.05,2019-08-14T12:59:04.050000Z,,2019-08-14T12:59:03.650000Z,,,20.9049241816,21.0449811175,21.1929623801,,,,350,-158.502338099
0.5,,2019-08-14T12:59:24.600000Z,3592.48940448,17962.4470224,1565787564.4,2019-08-14T12:59:24.400000Z,,2019-08-14T12:59:24.100000Z,,,17.0949680635,17.341926938,17.0206539789,,,,350,-154.612183085
0.8,,2019-08-14T12:59:44.350000Z,57878.9352178,289394.676089,1565787584.0,2019-08-14T12:59:44.000000Z,,2019-08-14T12:59:43.550000Z,,,21.1167455249,21.1418982999,21.2899835532,,,,350,-150.69514071
0.45,,2019-08-14T13:00:02.150000Z,424.511375403,2122.55687701,1565787602.0,2019-08-14T13:00:02.000000Z,,2019-08-14T13:00:01.700000Z,,,16.7476792243,16.9931311776,16.4482085381,,,,350,-159.195204151
0.8,,2019-08-14T13:00:21.950000Z,5458.27745591,27291.3872796,1565787621.55,2019-08-14T13:00:21.550000Z,,2019-08-14T13:00:21.150000Z,,,23.5592811195,23.6467174231,23.7109030332,,,,350,-157.285916191
0.9,,2019-08-14T13:00:50.150000Z,1547.50393795,7737.51968973,1565787649.7,2019-08-14T13:00:49.700000Z,,2019-08-14T13:00:49.250000Z,,,22.3375549099,22.3367532724,22.3616424529,,,,350,-159.568822367
0.7,,2019-08-14T13:01:16.600000Z,392.648301537,1963.24150769,1565787676.3,2019-08-14T13:01:16.300000Z,,2019-08-14T13:01:15.900000Z,,,20.2700471081,20.2870593624,20.4472863446,,,,350,-161.451281674
0.8,,2019-08-14T13:02:39.450000Z,72.4810274126,362.405137063,1565787759.1,2019-08-14T13:02:39.100000Z,,2019-08-14T13:02:38.650000Z,,,21.5624081587,21.6600065139,22.0291207034,,,,350,-165.022361297
1.25,,2019-08-14T13:09:47.250000Z,11569.8790085,57849.3950423,1565788186.4,2019-08-14T13:09:46.400000Z,,2019-08-14T13:09:46.000000Z,,,22.2122208196,22.6392785243,22.2472492208,,,,350,-154.745130901
0.55,,2019-08-14T13:10:10.300000Z,3322.87314097,16614.3657048,1565788210.1,2019-08-14T13:10:10.100000Z,,2019-08-14T13:10:09.750000Z,,,16.9585990725,17.0026518355,17.4898488506,,,,350,-154.878189915
0.75,,2019-08-14T13:10:30.050000Z,21055.8262779,105279.131389,1565788229.7,2019-08-14T13:10:29.700000Z,,2019-08-14T13:10:29.300000Z,,,21.0151973708,21.0029909443,21.1976831638,,,,350,-152.944845875
0.5,,2019-08-14T13:10:49.400000Z,628.453058227,3142.26529114,1565788249.25,2019-08-14T13:10:49.250000Z,,2019-08-14T13:10:48.900000Z,,,16.6069100555,16.6096390677,17.1645996033,,,,350,-158.093903983
0.8,,2019-08-14T13:11:47.250000Z,140.730086879,703.650434394,1565788306.85,2019-08-14T13:11:46.850000Z,,2019-08-14T13:11:46.450000Z,,,20.9501333873,21.4554258892,22.1096560899,,,,350,-164.34695423
0.85,,2019-08-14T13:12:09.050000Z,179.493563672,897.467818358,1565788328.6,2019-08-14T13:12:08.600000Z,,2019-08-14T13:12:08.200000Z,,,22.8743152384,23.0760199026,23.2346731966,,,,350,-164.738462056
0.7,,2019-08-14T13:12:39.050000Z,296.021686527,1480.10843264,1565788358.75,2019-08-14T13:12:38.750000Z,,2019-08-14T13:12:38.350000Z,,,20.0380492264,20.0467810253,20.2585664948,,,,350,-161.455835504
0.65,,2019-08-14T13:13:02.150000Z,1193.15985752,5965.79928761,1565788381.9,2019-08-14T13:13:01.900000Z,,2019-08-14T13:13:01.500000Z,,,19.4543404558,19.5070688846,20.0260924652,,,,350,-158.56433991
0.75,,2019-08-14T13:13:21.600000Z,10905.4954073,54527.4770366,1565788401.25,2019-08-14T13:13:21.250000Z,,2019-08-14T13:13:20.850000Z,,,21.0119505976,21.0230580048,21.2439817453,,,,350,-154.833861042
0.8,,2019-08-14T13:13:41.600000Z,37013.1905007,185065.952503,1565788421.25,2019-08-14T13:13:41.250000Z,,2019-08-14T13:13:40.800000Z,,,20.7966887876,20.7934690641,20.9033369305,,,,350,-151.680725413
0.95,,2019-08-14T13:13:58.700000Z,11635.2131749,58176.0658746,1565788438.15,2019-08-14T13:13:58.150000Z,,2019-08-14T13:13:57.750000Z,,,22.6588407137,22.6900691421,22.7134651933,,,,350,-154.91022108
0.6,,2019-08-14T13:17:49.800000Z,2632.84159421,13164.207971,1565788669.55,2019-08-14T13:17:49.550000Z,,2019-08-14T13:17:49.200000Z,,,18.2827124604,18.3539617157,18.5361378454,,,,350,-155.94761617
0.8,,2019-08-14T13:18:11.800000Z,10280.5489775,51402.7448874,1565788691.45,2019-08-14T13:18:11.450000Z,,2019-08-14T13:18:11.000000Z,,,21.7937789822,21.8774017392,22.0757825075,,,,350,-155.14982914
0.65,,2019-08-14T13:18:48.800000Z,81.3575242832,406.787621416,1565788728.45,2019-08-14T13:18:48.450000Z,,2019-08-14T13:18:48.150000Z,,,21.8559494387,22.2245156398,22.5141661795,,,,350,-165.388656774
0.75,,2019-08-14T13:19:18.900000Z,906.983328111,4534.91664055,1565788758.5,2019-08-14T13:19:18.500000Z,,2019-08-14T13:19:18.150000Z,,,21.8427964047,21.9079905324,22.1132926911,,,,350,-160.307806062
0.75,,2019-08-14T13:19:49.900000Z,730.94886144,3654.7443072,1565788789.55,2019-08-14T13:19:49.550000Z,,2019-08-14T13:19:49.150000Z,,,21.495581808,21.6481595404,21.7617873629,,,,350,-160.220014317
0.6,,2019-08-14T13:20:16.550000Z,8856.57176365,44282.8588182,1565788816.3,2019-08-14T13:20:16.300000Z,,2019-08-14T13:20:15.950000Z,,,18.0636732803,18.1407385237,18.7772827607,,,,350,-153.012708396
0.75,,2019-08-14T13:20:36.850000Z,242403.224221,1212016.12111,1565788836.5,2019-08-14T13:20:36.500000Z,,2019-08-14T13:20:36.100000Z,,,21.399598227,21.4092337977,21.5578985626,,,,350,-147.727229822
0.6,,2019-08-14T13:20:59.550000Z,20196.3435131,100981.717565,1565788859.3,2019-08-14T13:20:59.300000Z,,2019-08-14T13:20:58.950000Z,,,17.5099520012,17.6085044558,18.6069496964,,,,350,-151.815531438
0.75,,2019-08-14T13:21:16.200000Z,62666.7205657,313333.602828,1565788875.85,2019-08-14T13:21:15.850000Z,,2019-08-14T13:21:15.450000Z,,,21.7015863454,21.7624133593,22.0028340072,,,,350,-151.323935653
0.6,,2019-08-14T13:21:36.550000Z,11193.0636633,55965.3183166,1565788896.3,2019-08-14T13:21:36.300000Z,,2019-08-14T13:21:35.950000Z,,,17.5196902817,17.6247786921,18.5216442976,,,,350,-152.670405955
0.75,,2019-08-14T13:21:55.600000Z,42703.1645931,213515.822966,1565788915.25,2019-08-14T13:21:55.250000Z,,2019-08-14T13:21:54.850000Z,,,21.8374284527,21.9161866724,22.2639588798,,,,350,-151.770681297
0.55,,2019-08-14T13:22:17.800000Z,4631.925894,23159.62947,1565788937.6,2019-08-14T13:22:17.600000Z,,2019-08-14T13:22:17.250000Z,,,17.0609815048,17.1197162723,17.8528275927,,,,350,-153.988961497
0.8,,2019-08-14T13:22:37.300000Z,64582.5703748,322912.851874,1565788956.9,2019-08-14T13:22:36.900000Z,,2019-08-14T13:22:36.500000Z,,,22.922289605,22.9955835164,23.1005541156,,,,350,-150.891308677
0.5,,2019-08-14T13:22:57.300000Z,4895.19581587,24475.9790793,1565788977.1,2019-08-14T13:22:57.100000Z,,2019-08-14T13:22:56.800000Z,,,16.8816418547,16.8835255623,17.6785332708,,,,350,-153.650840683
0.8,,2019-08-14T13:23:13.100000Z,7328.74055764,36643.7027882,1565788992.75,2019-08-14T13:23:12.750000Z,,2019-08-14T13:23:12.300000Z,,,21.7608626784,21.9679435788,22.4622907223,,,,350,-155.622934048
0.7,,2019-08-14T13:24:35.850000Z,1419.86635096,7099.33175478,1565789075.55,2019-08-14T13:24:35.550000Z,,2019-08-14T13:24:35.150000Z,,,20.9380385748,20.9518958073,21.1827814855,,,,350,-159.334768473
1.15,,2019-08-14T15:03:43.850000Z,275.870969645,1379.35484823,1565795023.25,2019-08-14T15:03:43.250000Z,,2019-08-14T15:03:42.700000Z,,,20.952020948,20.9917213849,20.9613736894,,,,350,-162.225517747
0.8,,2019-08-14T15:04:17.550000Z,842.378203843,4211.89101921,1565795057.15,2019-08-14T15:04:17.150000Z,,2019-08-14T15:04:16.750000Z,,,20.9467596705,20.9094931463,20.931452517,,,,350,-159.062493771
1.3,,2019-08-14T15:06:32.150000Z,194.311173509,971.555867543,1565795191.4,2019-08-14T15:06:31.400000Z,,2019-08-14T15:06:30.850000Z,,,21.7994862713,22.1447143022,21.9449971282,,,,350,-163.17804684
0.95,,2019-08-14T15:07:52.000000Z,443.348680682,2216.74340341,1565795271.55,2019-08-14T15:07:51.550000Z,,2019-08-14T15:07:51.050000Z,,,21.7651560332,21.793741267,21.8655323477,,,,350,-161.469303704
0.85,,2019-08-14T15:08:34.850000Z,102.556224934,512.781124669,1565795314.4,2019-08-14T15:08:34.400000Z,,2019-08-14T15:08:34.000000Z,,,21.2592647273,21.402640166,21.4085488678,,,,350,-164.096604906
1.35,,2019-08-14T15:09:12.200000Z,122.951391293,614.756956466,1565795351.4,2019-08-14T15:09:11.400000Z,,2019-08-14T15:09:10.850000Z,,,21.4647921822,21.6437024373,21.4563111492,,,,350,-164.342798837
0.5,,2019-08-14T15:09:35.300000Z,92.7538768583,463.769384292,1565795375.1,2019-08-14T15:09:35.100000Z,,2019-08-14T15:09:34.800000Z,,,17.3450927592,17.3546524022,17.5900126478,,,,350,-162.018023702
1.1,,2019-08-14T15:09:54.700000Z,132.173861493,660.869307467,1565795394.3,2019-08-14T15:09:54.300000Z,,2019-08-14T15:09:53.600000Z,,,20.7227518028,20.8642653181,20.7167774228,,,,350,-162.876353883
0.75,,2019-08-14T15:12:02.350000Z,79.0880798165,395.440399082,1565795521.95,2019-08-14T15:12:01.950000Z,,2019-08-14T15:12:01.600000Z,,,23.3982712074,23.5970317633,23.6718102212,,,,350,-165.584133722
1.6,,2019-08-14T15:12:52.300000Z,372.601755846,1863.00877923,1565795571.1,2019-08-14T15:12:51.100000Z,,2019-08-14T15:12:50.700000Z,,,20.015890359,20.1331609397,20.1161555231,,,,350,-160.365374175
1.15,,2019-08-14T15:13:08.000000Z,445.605807052,2228.02903526,1565795587.35,2019-08-14T15:13:07.350000Z,,2019-08-14T15:13:06.850000Z,,,21.4666490481,21.5154848942,21.4912166257,,,,350,-161.56827871
1.2,,2019-08-14T15:13:53.100000Z,432.29157812,2161.4578906,1565795632.35,2019-08-14T15:13:52.350000Z,,2019-08-14T15:13:51.900000Z,,,21.746600993,21.9134700076,21.7738086377,,,,350,-161.493746967
1.6,,2019-08-14T15:14:34.350000Z,158.023886805,790.119434023,1565795673.15,2019-08-14T15:14:33.150000Z,,2019-08-14T15:14:32.750000Z,,,21.8905143303,22.9689358353,21.2000995794,,,,350,-163.457573271
0.8,,2019-08-14T15:15:18.400000Z,433.396756579,2166.98378289,1565795718.0,2019-08-14T15:15:18.000000Z,,2019-08-14T15:15:17.600000Z,,,21.0009612447,21.2346537983,21.2189580798,,,,350,-160.762751855
1.4,,2019-08-14T15:15:47.200000Z,226.779713731,1133.89856865,1565795746.2,2019-08-14T15:15:46.200000Z,,2019-08-14T15:15:45.800000Z,,,20.5435607059,20.679355269,20.2483000254,,,,350,-162.574279853
0.75,,2019-08-14T15:16:16.900000Z,253.095920211,1265.47960105,1565795776.55,2019-08-14T15:16:16.550000Z,,2019-08-14T15:16:16.150000Z,,,20.2393943682,20.3530989128,20.3579270119,,,,350,-161.509871403
1.3,,2019-08-14T15:17:57.000000Z,89.1352102966,445.676051483,1565795876.1,2019-08-14T15:17:56.100000Z,,2019-08-14T15:17:55.700000Z,,,21.8520513442,22.4403216939,22.1301009379,,,,350,-164.703979265
1.4,,2019-08-14T15:18:24.000000Z,356.236094073,1781.18047037,1565795903.0,2019-08-14T15:18:23.000000Z,,2019-08-14T15:18:22.600000Z,,,22.9562489946,23.1960970071,23.0679297283,,,,350,-161.715561983
1.5,,2019-08-14T15:19:29.100000Z,288.477712513,1442.38856257,1565795968.3,2019-08-14T15:19:28.300000Z,,2019-08-14T15:19:27.600000Z,,,21.6367509266,21.5523770537,21.6153485399,,,,350,-161.296119674
0.95,,2019-08-14T15:20:05.500000Z,787.947749939,3939.73874969,1565796005.0,2019-08-14T15:20:05.000000Z,,2019-08-14T15:20:04.550000Z,,,20.4291159475,20.8211807363,20.8389140456,,,,350,-159.831386519
0.55,,2019-08-14T15:20:25.350000Z,305.606690423,1528.03345211,1565796025.1,2019-08-14T15:20:25.100000Z,,2019-08-14T15:20:24.800000Z,,,17.395842434,17.8731765839,17.0348206184,,,,350,-160.067481328
1.55,,2019-08-14T15:20:43.800000Z,318.762352192,1593.81176096,1565796042.7,2019-08-14T15:20:42.700000Z,,2019-08-14T15:20:42.250000Z,,,20.9821790873,21.1015110049,20.6363061326,,,,350,-162.137619342
0.5,,2019-08-14T15:21:07.850000Z,192.418901082,962.09450541,1565796067.65,2019-08-14T15:21:07.650000Z,,2019-08-14T15:21:07.350000Z,,,17.1865893544,17.4995841826,16.7481482671,,,,350,-160.255671536
0.95,,2019-08-14T15:21:25.500000Z,285.097722668,1425.48861334,1565796085.0,2019-08-14T15:21:25.000000Z,,2019-08-14T15:21:24.550000Z,,,20.6459643461,20.7667882838,20.7762678938,,,,350,-161.687244801
0.45,,2019-08-14T15:21:48.400000Z,228.624775313,1143.12387657,1565796108.25,2019-08-14T15:21:48.250000Z,,2019-08-14T15:21:47.950000Z,,,17.1751565612,17.321990878,16.7988059613,,,,350,-159.596068059
1.0,,2019-08-14T15:22:07.200000Z,562.446713534,2812.23356767,1565796126.65,2019-08-14T15:22:06.650000Z,,2019-08-14T15:22:06.200000Z,,,20.9492614379,21.0161673548,21.0161673548,,,,350,-160.19003077
0.55,,2019-08-14T15:22:30.400000Z,239.950442145,1199.75221073,1565796150.2,2019-08-14T15:22:30.200000Z,,2019-08-14T15:22:29.850000Z,,,17.3833287862,17.5225834747,17.3219521677,,,,350,-160.394426007
1.35,,2019-08-14T15:22:50.450000Z,600.12308521,3000.61542605,1565796169.5,2019-08-14T15:22:49.500000Z,,2019-08-14T15:22:49.100000Z,,,21.3159932879,21.5083996153,21.3852336637,,,,350,-159.832432368
0.55,,2019-08-14T15:23:12.300000Z,143.113068426,715.565342128,1565796192.1,2019-08-14T15:23:12.100000Z,,2019-08-14T15:23:11.750000Z,,,17.3702502312,17.5667674723,17.4230994731,,,,350,-161.179618385
1.15,,2019-08-14T15:23:31.550000Z,93.5566648583,467.783324291,1565796210.85,2019-08-14T15:23:30.850000Z,,2019-08-14T15:23:30.400000Z,,,20.6576774873,20.9169685362,20.8755418236,,,,350,-163.709127062
1.25,,2019-08-14T15:25:14.250000Z,472.324692293,2361.62346146,1565796313.5,2019-08-14T15:25:13.500000Z,,2019-08-14T15:25:13.000000Z,,,21.4144062634,21.5286413112,21.4537609504,,,,350,-160.963532002
0.6,,2019-08-14T15:25:31.850000Z,149.362759299,746.813796494,1565796331.6,2019-08-14T15:25:31.600000Z,,2019-08-14T15:25:31.250000Z,,,18.0185785705,18.1322447685,18.8688877967,,,,350,-161.686606769
0.85,,2019-08-14T15:25:52.650000Z,1531.51295504,7657.56477519,1565796352.25,2019-08-14T15:25:52.250000Z,,2019-08-14T15:25:51.800000Z,,,20.7116093278,20.6376036413,20.7464905603,,,,350,-158.544288175
0.55,,2019-08-14T15:26:15.150000Z,150.234244,751.171220001,1565796374.95,2019-08-14T15:26:14.950000Z,,2019-08-14T15:26:14.600000Z,,,17.9550283968,17.9940551846,18.9471468881,,,,350,-161.981778473
0.9,,2019-08-14T15:26:34.250000Z,395.308392373,1976.54196187,1565796393.8,2019-08-14T15:26:33.800000Z,,2019-08-14T15:26:33.350000Z,,,20.8355282772,20.7590193682,20.8119287258,,,,350,-161.732279851
0.6,,2019-08-14T15:26:54.350000Z,172.669941405,863.349707024,1565796414.1,2019-08-14T15:26:54.100000Z,,2019-08-14T15:26:53.750000Z,,,18.1675500095,18.3086047267,18.9773576733,,,,350,-161.368463428
1.4,,2019-08-14T15:27:14.700000Z,1644.57042188,8222.85210941,1565796433.75,2019-08-14T15:27:13.750000Z,,2019-08-14T15:27:13.300000Z,,,21.0031226935,21.1361643259,20.7742344071,,,,350,-159.112569404
0.6,,2019-08-14T15:27:34.500000Z,127.716651253,619.957870799,1565796454.3,2019-08-14T15:27:34.300000Z,,2019-08-14T15:27:33.900000Z,,,17.8567511846,18.0215596804,19.170787894,,,,350,-162.048234142
1.3,,2019-08-14T15:27:54.350000Z,236.605112578,1183.02556289,1565796473.45,2019-08-14T15:27:53.450000Z,,2019-08-14T15:27:53.050000Z,,,21.0326506926,21.1722750262,20.9352589552,,,,350,-162.806101528
0.6,,2019-08-14T15:28:12.500000Z,142.276714208,711.38357104,1565796492.25,2019-08-14T15:28:12.250000Z,,2019-08-14T15:28:11.900000Z,,,17.9016403221,17.9817658413,18.745446218,,,,350,-161.802202347
0.8,,2019-08-14T15:28:32.700000Z,1010.11667433,5050.58337167,1565796512.3,2019-08-14T15:28:32.300000Z,,2019-08-14T15:28:31.900000Z,,,21.6970931031,21.7196672481,21.8912212511,,,,350,-159.793675291
0.6,,2019-08-14T15:28:54.800000Z,111.175818452,555.879092259,1565796534.55,2019-08-14T15:28:54.550000Z,,2019-08-14T15:28:54.200000Z,,,17.6196166377,17.7651960357,18.8747545545,,,,350,-162.373663022
1.25,,2019-08-14T15:29:15.100000Z,353.829583043,1769.14791521,1565796554.25,2019-08-14T15:29:14.250000Z,,2019-08-14T15:29:13.850000Z,,,21.1441156691,21.3371886694,21.1111531046,,,,350,-162.243370764
0.95,,2019-08-14T15:31:46.400000Z,815.024669388,4075.12334694,1565796705.85,2019-08-14T15:31:45.850000Z,,2019-08-14T15:31:45.450000Z,,,21.7105883579,21.7136564852,21.7345600665,,,,350,-160.735231496
0.5,,2019-08-14T15:32:08.550000Z,82.2126214671,411.063107335,1565796728.35,2019-08-14T15:32:08.350000Z,,2019-08-14T15:32:08.050000Z,,,17.0169380428,17.1547144438,17.0857075985,,,,350,-160.934513471
0.95,,2019-08-14T15:32:27.750000Z,304.008890472,1520.04445236,1565796747.2,2019-08-14T15:32:27.200000Z,,2019-08-14T15:32:26.800000Z,,,21.2058750331,21.2447192571,21.2439323394,,,,350,-161.059639981
1.4,,2019-08-14T15:33:08.850000Z,939.510077168,4697.55038584,1565796787.95,2019-08-14T15:33:07.950000Z,,2019-08-14T15:33:07.450000Z,,,21.1054529168,21.2985764084,21.0438373388,,,,350,-159.035924936
1.8,,2019-08-14T15:33:49.850000Z,306.582080686,1532.91040343,1565796829.0,2019-08-14T15:33:49.000000Z,,2019-08-14T15:33:48.050000Z,,,20.8477590159,21.2719480515,20.6073337099,,,,350,-161.261204281
0.8,,2019-08-14T15:34:09.500000Z,1071.60253124,5358.01265621,1565796849.15,2019-08-14T15:34:09.150000Z,,2019-08-14T15:34:08.700000Z,,,20.8069730739,20.7692701452,20.8732450819,,,,350,-158.989329824
0.85,,2019-08-14T15:35:43.500000Z,783.603043173,3918.01521586,1565796943.1,2019-08-14T15:35:43.100000Z,,2019-08-14T15:35:42.650000Z,,,20.8231640429,20.8790636872,21.037225514,,,,350,-159.706144223
0.55,,2019-08-14T15:36:04.400000Z,236.696101946,1183.48050973,1565796964.15,2019-08-14T15:36:04.150000Z,,2019-08-14T15:36:03.850000Z,,,17.51496845,17.5660340221,18.22504548,,,,350,-160.739146652
0.85,,2019-08-14T15:36:24.650000Z,839.379565902,4196.89782951,1565796984.2,2019-08-14T15:36:24.200000Z,,2019-08-14T15:36:23.800000Z,,,20.5467066368,20.5717319819,20.7386632531,,,,350,-160.217206419
0.6,,2019-08-14T15:36:44.800000Z,277.135635001,1385.67817501,1565797004.55,2019-08-14T15:36:44.550000Z,,2019-08-14T15:36:44.200000Z,,,18.0524003331,18.1174393224,18.5832035099,,,,350,-160.672930724
1.3,,2019-08-14T15:37:04.900000Z,1651.55464311,8257.77321557,1565797024.05,2019-08-14T15:37:04.050000Z,,2019-08-14T15:37:03.600000Z,,,20.8928497337,20.9688783113,20.7103513635,,,,350,-158.964085469
0.6,,2019-08-14T15:37:25.750000Z,205.552245371,1027.76122686,1565797045.55,2019-08-14T15:37:25.550000Z,,2019-08-14T15:37:25.150000Z,,,17.9697529373,18.0714626071,18.9453283829,,,,350,-160.998424116
1.3,,2019-08-14T15:37:45.900000Z,525.813591143,2629.06795571,1565797065.05,2019-08-14T15:37:45.050000Z,,2019-08-14T15:37:44.600000Z,,,21.1396289305,21.3507177776,21.0136372541,,,,350,-161.425162694
0.6,,2019-08-14T15:38:06.450000Z,181.714730464,908.573652318,1565797086.2,2019-08-14T15:38:06.200000Z,,2019-08-14T15:38:05.850000Z,,,17.3047035822,17.4524593858,18.7549715337,,,,350,-161.615583338
1.4,,2019-08-14T15:38:27.400000Z,422.262058079,2111.31029039,1565797106.45,2019-08-14T15:38:26.450000Z,,2019-08-14T15:38:26.000000Z,,,21.4736442745,21.5690137716,21.1762909471,,,,350,-161.514643449
0.55,,2019-08-14T15:38:47.000000Z,83.3610967733,416.805483867,1565797126.75,2019-08-14T15:38:46.750000Z,,2019-08-14T15:38:46.450000Z,,,17.4151792582,17.4951133613,18.6179261917,,,,350,-163.043541276
1.45,,2019-08-14T15:39:06.100000Z,397.070028958,1985.35014479,1565797145.1,2019-08-14T15:39:05.100000Z,,2019-08-14T15:39:04.650000Z,,,21.3422954349,21.4447778533,21.0600461108,,,,350,-162.01261973
0.95,,2019-08-14T15:41:23.550000Z,135.915550314,679.577751568,1565797283.15,2019-08-14T15:41:23.150000Z,,2019-08-14T15:41:22.600000Z,,,21.1326239839,21.4103501477,21.5489679217,,,,350,-163.498680067
0.5,,2019-08-14T15:41:46.500000Z,106.681436892,533.407184459,1565797306.3,2019-08-14T15:41:46.300000Z,,2019-08-14T15:41:46.000000Z,,,16.9237778717,16.9732758711,17.1483619976,,,,350,-161.585483757
0.5,,2019-08-14T15:42:09.750000Z,122.382469408,611.912347042,1565797329.55,2019-08-14T15:42:09.550000Z,,2019-08-14T15:42:09.250000Z,,,16.9576830921,16.9565449825,17.422475615,,,,350,-161.058654467
0.5,,2019-08-14T15:42:28.350000Z,154.291760941,771.458804703,1565797348.15,2019-08-14T15:42:28.150000Z,,2019-08-14T15:42:27.850000Z,,,17.1635839865,17.186501069,17.5288861792,,,,350,-160.553311784
1.7,,2019-08-14T15:43:43.900000Z,250.390142216,1251.95071108,1565797422.65,2019-08-14T15:43:42.650000Z,,2019-08-14T15:43:42.200000Z,,,22.0710928404,22.24937496,22.0493470235,,,,350,-161.758221586
1.6,,2019-08-14T15:45:05.900000Z,668.648499224,3343.24249612,1565797504.75,2019-08-14T15:45:04.750000Z,,2019-08-14T15:45:04.300000Z,,,21.0285335136,21.2470346667,20.7944034475,,,,350,-160.821054151
1.35,,2019-08-14T15:47:55.850000Z,226.136914139,1130.6845707,1565797674.95,2019-08-14T15:47:54.950000Z,,2019-08-14T15:47:54.500000Z,,,20.5849270428,20.7088063785,20.5076904483,,,,350,-162.662899623
1.05,,2019-08-14T15:48:15.100000Z,198.767368545,993.836842724,1565797694.65,2019-08-14T15:48:14.650000Z,,2019-08-14T15:48:14.050000Z,,,21.0768049691,21.451551759,21.3744696266,,,,350,-162.575431787
0.9,,2019-08-14T15:48:43.800000Z,136.732033984,683.660169919,1565797723.3,2019-08-14T15:48:43.300000Z,,2019-08-14T15:48:42.900000Z,,,21.5819718045,21.7063166939,21.7421558546,,,,350,-163.433886118
0.85,,2019-08-14T15:49:00.400000Z,248.793297788,1243.96648894,1565797739.95,2019-08-14T15:48:59.950000Z,,2019-08-14T15:48:59.550000Z,,,20.7757132388,21.3127476627,21.2955911817,,,,350,-161.418164404
1.25,,2019-08-14T15:50:03.300000Z,71.1966292369,355.983146185,1565797802.65,2019-08-14T15:50:02.650000Z,,2019-08-14T15:50:02.050000Z,,,20.9032408629,20.9777554529,20.947601714,,,,350,-164.93055481
1.4,,2019-08-14T15:51:29.000000Z,166.204692196,831.023460978,1565797888.1,2019-08-14T15:51:28.100000Z,,2019-08-14T15:51:27.600000Z,,,20.9165844137,21.2132208795,20.9870694937,,,,350,-162.389867959
1.3,,2019-08-14T15:52:11.950000Z,108.977512392,544.88756196,1565797931.15,2019-08-14T15:52:11.150000Z,,2019-08-14T15:52:10.650000Z,,,21.0951059444,21.4112138633,21.0879122444,,,,350,-164.012681599
0.55,,2019-08-14T15:53:12.050000Z,78.4427960874,392.213980437,1565797991.8,2019-08-14T15:53:11.800000Z,,2019-08-14T15:53:11.500000Z,,,17.3296745485,17.5501927151,17.5566464753,,,,350,-162.827037174
0.75,,2019-08-14T15:53:31.500000Z,154.305186284,771.525931422,1565798011.15,2019-08-14T15:53:31.150000Z,,2019-08-14T15:53:30.750000Z,,,19.7224551454,19.6412646128,19.653754161,,,,350,-162.579186048
1.35,,2019-08-14T15:55:36.000000Z,267.970628355,1339.85314178,1565798135.1,2019-08-14T15:55:35.100000Z,,2019-08-14T15:55:34.650000Z,,,20.5817884159,20.7718839371,20.7604457725,,,,350,-161.409206373
1.05,,2019-08-14T15:56:15.400000Z,166.677526098,833.38763049,1565798174.9,2019-08-14T15:56:14.900000Z,,2019-08-14T15:56:14.350000Z,,,20.8309925732,20.9203461964,20.8921748018,,,,350,-162.999614974
1.6,,2019-08-14T15:56:55.400000Z,235.60322443,1178.01612215,1565798214.25,2019-08-14T15:56:54.250000Z,,2019-08-14T15:56:53.800000Z,,,21.0829621588,21.0949625749,20.9145989075,,,,350,-162.676795327
0.45,,2019-08-14T15:57:15.350000Z,82.9171982168,414.585991084,1565798235.15,2019-08-14T15:57:15.150000Z,,2019-08-14T15:57:14.900000Z,,,16.9948821495,17.1821045647,17.0111240227,,,,350,-162.965276954
1.25,,2019-08-14T15:57:35.950000Z,210.017817994,1050.08908997,1565798255.5,2019-08-14T15:57:35.500000Z,,2019-08-14T15:57:34.700000Z,,,21.4509424257,21.7027635195,21.5187511596,,,,350,-162.25509222
